,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (EUR/MWh)
198,2021-01-09 05:00:00,3404.4,2980.5,1145.7,960.2,99.7,33.4,0.0,8188.1,8154.6,41.0,26.1,54.09
199,2021-01-09 06:00:00,2758.2,2980.7,1216.9,1319.4,134.9,34.0,0.0,8266.0,8232.0,45.2,31.1,58.28
200,2021-01-09 07:00:00,1489.7,2980.3,1121.6,2690.1,201.1,33.4,6.7,8010.9,7970.8,54.8,48.1,61.8
201,2021-01-09 08:00:00,-1197.8,2981.6,1044.2,5548.0,767.5,34.0,95.4,7735.0,7605.6,64.2,86.9,65.48
202,2021-01-09 09:00:00,-1182.1,2978.1,1043.6,5596.3,754.8,34.1,259.7,7997.5,7703.7,65.0,86.7,67.33
203,2021-01-09 10:00:00,-1317.1,2975.5,1049.2,5644.7,738.1,31.8,434.8,8029.5,7562.9,65.8,89.2,66.38
204,2021-01-09 11:00:00,-832.2,2975.4,1067.6,5360.0,574.8,24.7,474.4,7956.0,7456.8,66.1,87.1,66.08
205,2021-01-09 12:00:00,585.0,2971.8,1114.6,3523.6,415.1,21.8,659.9,8004.6,7322.9,61.1,66.5,63.57
206,2021-01-09 13:00:00,1808.3,2970.5,1074.2,1944.2,214.7,18.7,516.8,7897.8,7362.3,52.7,45.0,62.51
207,2021-01-09 14:00:00,1826.1,2971.5,1067.6,2304.4,187.9,22.5,292.7,7771.0,7455.8,53.9,47.4,62.15
208,2021-01-09 15:00:00,204.4,2970.5,1120.9,4393.1,461.6,34.4,66.5,7871.9,7771.0,62.1,71.3,64.79
209,2021-01-09 16:00:00,-1683.5,2972.0,1192.3,5373.3,1266.4,34.6,1.1,8012.5,7976.8,60.9,82.4,70.46
210,2021-01-09 17:00:00,-2129.9,2973.8,1240.5,5531.9,1485.0,34.2,0.0,8589.8,8555.7,60.4,79.2,71.09
211,2021-01-09 18:00:00,-1908.4,2972.6,1191.5,5642.0,1309.4,32.5,0.0,8730.9,8698.4,61.6,78.6,70.33
212,2021-01-09 19:00:00,-222.1,2972.6,1145.2,4688.9,434.8,32.6,0.0,8368.5,8335.9,63.3,70.1,65.0
213,2021-01-09 20:00:00,1516.2,2975.2,1067.4,2159.4,253.9,30.2,0.0,7944.3,7914.1,50.2,41.0,60.06
214,2021-01-09 21:00:00,1678.4,2974.7,1118.1,2124.1,238.6,29.1,0.0,7609.8,7580.7,50.4,43.0,59.17
215,2021-01-09 22:00:00,1784.9,2976.1,1196.7,1820.7,218.0,31.3,0.0,7660.4,7629.1,48.8,39.8,57.05
216,2021-01-09 23:00:00,2568.0,2976.6,1000.9,1558.3,95.3,32.5,0.0,7572.9,7540.4,45.8,34.2,58.68
217,2021-01-10 00:00:00,2570.5,2975.8,929.3,1341.7,74.6,30.0,0.0,7809.5,7779.5,43.0,29.5,56.41
218,2021-01-10 01:00:00,2862.1,2975.3,894.1,916.2,38.3,31.3,0.0,7700.1,7668.8,37.9,23.9,53.43
219,2021-01-10 02:00:00,3465.2,2975.8,918.1,709.1,36.5,34.9,0.0,7708.2,7673.3,35.6,21.6,50.74
220,2021-01-10 03:00:00,3388.3,2976.2,905.1,656.9,20.6,35.3,0.0,8062.3,8027.0,34.8,19.8,48.87
221,2021-01-10 04:00:00,3415.8,2976.4,909.9,601.4,38.0,38.6,0.0,7921.1,7882.5,34.0,19.6,48.29
222,2021-01-10 05:00:00,3067.4,2974.5,1035.0,902.9,33.1,40.6,0.0,7899.7,7859.1,39.7,25.0,50.71
223,2021-01-10 06:00:00,3024.3,2975.7,1043.2,1452.8,42.6,41.8,0.0,7339.1,7297.2,45.7,34.6,52.69
224,2021-01-10 07:00:00,2821.8,2975.6,1026.2,1930.9,78.3,41.3,3.4,7418.0,7373.4,49.6,40.5,54.8
225,2021-01-10 08:00:00,1467.1,2974.3,1055.8,3410.9,169.9,40.1,96.1,7618.0,7481.8,59.4,60.4,58.65
226,2021-01-10 09:00:00,1100.1,2974.6,1101.0,3551.2,226.6,39.9,153.6,7416.1,7222.6,60.2,65.3,59.8
227,2021-01-10 10:00:00,780.9,2973.2,1012.1,4317.0,283.6,38.9,596.2,7462.1,6827.1,64.7,79.9,60.34
228,2021-01-10 11:00:00,749.9,2972.1,1046.0,4059.5,325.6,38.4,715.2,7533.1,6779.5,64.0,77.8,61.34
229,2021-01-10 12:00:00,2236.7,2972.4,1024.8,1398.1,188.2,33.8,709.6,7578.0,6834.6,50.0,41.8,59.74
230,2021-01-10 13:00:00,3193.5,2972.7,1013.8,1573.1,69.6,27.0,571.6,7792.0,7193.4,51.1,40.9,56.13
231,2021-01-10 14:00:00,3008.1,2970.7,953.8,971.0,33.5,26.5,336.2,7712.4,7349.7,43.2,29.7,55.4
232,2021-01-10 15:00:00,2640.2,2972.7,1050.0,1659.7,80.3,28.6,87.6,7877.0,7760.8,48.1,35.9,58.34
233,2021-01-10 16:00:00,593.1,2974.0,1136.8,4722.8,465.2,33.4,2.2,8027.1,7991.5,63.2,73.4,62.11
234,2021-01-10 17:00:00,-189.2,2973.1,1232.1,5556.2,762.0,43.7,0.0,8341.5,8297.8,64.7,81.9,66.97
235,2021-01-10 18:00:00,-703.2,2975.4,1181.3,5331.2,657.7,41.2,0.0,8570.5,8529.3,64.3,76.5,65.05
236,2021-01-10 19:00:00,191.9,2976.5,1106.4,4192.4,491.1,36.2,0.0,8276.7,8240.4,60.6,64.5,62.05
237,2021-01-10 20:00:00,2722.8,2976.7,1103.6,1819.7,151.9,39.4,0.0,7940.1,7900.7,48.6,37.3,60.08
238,2021-01-10 21:00:00,2582.8,2978.2,990.5,1610.6,134.5,38.6,0.0,8155.0,8116.4,45.9,32.4,59.99
239,2021-01-10 22:00:00,2130.5,2978.2,974.1,1948.4,141.7,40.0,0.0,7978.0,7938.0,48.7,37.1,59.27
240,2021-01-10 23:00:00,2777.5,2978.1,982.9,1242.5,49.2,32.6,0.0,7729.4,7696.8,42.7,29.2,60.0
241,2021-01-11 00:00:00,3080.9,2978.8,915.1,1063.4,20.4,29.4,0.0,7853.2,7823.7,40.1,25.6,58.41
242,2021-01-11 01:00:00,3525.3,2979.0,898.3,708.3,32.5,29.6,0.0,7996.9,7967.3,35.2,20.5,58.95
243,2021-01-11 02:00:00,3557.1,2979.3,924.7,712.4,27.8,20.3,0.0,8251.5,8231.2,35.5,20.1,57.13
244,2021-01-11 03:00:00,3683.8,2976.8,1002.5,699.2,31.5,17.8,0.0,8289.3,8271.5,36.4,20.7,54.04
245,2021-01-11 04:00:00,3681.1,2977.0,1182.4,1241.4,85.8,15.1,0.0,8338.6,8323.5,44.3,29.2,58.66
246,2021-01-11 05:00:00,900.2,2977.4,1274.3,3585.2,455.6,14.1,0.0,8321.9,8307.8,58.7,58.6,65.51
247,2021-01-11 06:00:00,-595.7,2975.9,1294.4,5425.7,971.3,9.7,0.0,8374.0,8364.3,63.0,80.4,76.0
248,2021-01-11 07:00:00,-498.2,2975.9,1486.7,5500.1,1125.6,12.9,1.1,9189.0,9175.0,63.1,76.2,90.17
249,2021-01-11 08:00:00,-1255.6,2977.5,1604.1,5530.4,1277.9,14.3,51.6,9742.4,9676.4,62.9,73.9,92.01
250,2021-01-11 09:00:00,-946.5,2979.4,1573.1,5558.1,1373.4,13.1,162.5,9829.8,9654.2,62.7,74.3,85.05
251,2021-01-11 10:00:00,-783.6,2977.5,1589.1,5485.7,1285.1,9.5,291.3,9873.7,9573.0,63.4,74.7,82.77
252,2021-01-11 11:00:00,-629.2,2975.9,1180.5,5413.2,932.6,7.0,455.2,9827.5,9365.3,64.4,71.8,77.08
253,2021-01-11 12:00:00,-90.7,2974.8,1146.0,5065.5,831.8,4.0,704.8,9472.7,8763.9,64.5,73.1,77.54
254,2021-01-11 13:00:00,-376.1,2974.5,1096.2,4973.1,1026.2,5.2,567.9,9403.3,8830.3,62.4,70.6,74.21
255,2021-01-11 14:00:00,-420.9,2973.2,1093.0,5112.5,1052.0,5.2,335.0,9283.0,8942.8,61.9,70.5,72.36
256,2021-01-11 15:00:00,-162.2,2972.4,1363.0,5393.5,1130.7,6.2,94.7,9166.5,9065.7,62.6,74.8,74.38
257,2021-01-11 16:00:00,-1098.2,2972.0,1712.0,5918.1,1572.7,6.1,2.6,9251.3,9242.6,62.7,82.6,79.86
258,2021-01-11 17:00:00,-2241.2,2973.9,1734.8,6150.8,1878.2,4.2,0.0,9652.3,9648.2,61.9,81.7,85.6
259,2021-01-11 18:00:00,-2011.3,2974.8,1746.6,5888.6,1527.2,2.7,0.0,9777.4,9774.7,62.9,78.1,83.7
260,2021-01-11 19:00:00,-370.9,2976.7,1159.2,5439.4,768.1,2.8,0.0,9314.3,9311.5,63.8,70.9,75.02
261,2021-01-11 20:00:00,671.3,2975.7,1148.9,3997.0,412.7,2.9,0.0,8790.5,8787.7,60.3,58.6,70.17
262,2021-01-11 21:00:00,1428.0,2978.0,1169.3,3165.0,372.7,8.6,0.0,8392.5,8383.9,56.4,51.7,65.91
263,2021-01-11 22:00:00,2063.5,2978.2,1079.6,2165.0,215.9,9.1,0.0,8256.5,8247.4,50.5,39.4,62.18
264,2021-01-11 23:00:00,2068.8,2976.8,958.1,2566.2,240.5,13.0,0.0,8141.4,8128.4,52.4,43.4,59.65
265,2021-01-12 00:00:00,2653.4,2976.9,887.3,2430.0,202.1,23.0,0.0,7946.6,7923.6,51.2,42.0,56.8
266,2021-01-12 01:00:00,3262.6,2975.8,982.9,1718.9,134.6,21.5,0.0,7987.3,7965.7,46.7,34.1,55.1
267,2021-01-12 02:00:00,3746.6,2974.2,919.1,1502.0,112.2,32.8,0.0,8166.0,8133.2,44.3,30.1,52.02
268,2021-01-12 03:00:00,3762.7,2976.0,878.7,1684.5,100.4,37.2,0.0,8030.1,7992.9,45.8,32.4,50.84
269,2021-01-12 04:00:00,3337.2,2971.8,1114.2,2851.8,160.4,42.2,0.0,8086.4,8044.3,56.1,49.6,53.69
270,2021-01-12 05:00:00,2682.0,2974.8,1223.3,3680.4,514.5,36.2,0.0,8098.8,8062.5,58.6,61.0,61.09
271,2021-01-12 06:00:00,1044.1,2975.8,1223.7,4698.5,1255.6,33.1,0.0,8491.0,8457.9,58.5,70.1,69.07
272,2021-01-12 07:00:00,-302.2,2972.9,1582.7,4696.4,1389.4,33.7,0.0,9297.0,9263.3,59.1,67.9,73.58
273,2021-01-12 08:00:00,-1014.2,2964.3,1540.1,5230.1,1775.1,38.9,19.3,9782.0,9723.7,59.0,69.8,76.96
274,2021-01-12 09:00:00,-962.9,2948.9,1304.8,5036.9,1625.5,42.4,109.1,9891.5,9740.1,58.7,65.6,72.88
275,2021-01-12 10:00:00,-692.9,2951.3,1228.7,5047.5,1488.6,41.0,216.3,9926.3,9669.0,59.5,65.8,73.1
276,2021-01-12 11:00:00,-965.4,2952.7,1210.3,5315.9,1460.4,47.4,159.9,9992.3,9784.9,60.4,67.4,72.67
277,2021-01-12 12:00:00,-507.5,2958.4,1205.7,4998.0,1409.5,48.2,49.0,9831.5,9734.3,59.1,64.1,72.69
278,2021-01-12 13:00:00,-97.8,2964.0,1260.7,4806.2,1425.5,48.8,0.7000000000000001,9855.0,9805.4,58.2,62.1,70.02
279,2021-01-12 14:00:00,-619.6,2961.6,1300.3,4961.8,1705.8,50.3,0.0,9744.2,9693.9,57.5,64.8,70.35
280,2021-01-12 15:00:00,-492.6,2961.4,1573.9,5187.0,1661.9,50.8,0.0,9653.5,9602.7,59.6,70.6,70.65
281,2021-01-12 16:00:00,-1351.9,2960.5,1322.8,6123.2,1743.8,45.4,0.0,9600.0,9554.6,61.4,78.0,73.6
282,2021-01-12 17:00:00,-1851.7,2959.9,1760.2,6179.8,1800.2,42.1,0.0,9753.4,9711.4,62.6,81.8,82.74
283,2021-01-12 18:00:00,-2133.6,2960.2,1738.6,6080.6,1745.9,39.7,0.0,9712.7,9673.0,62.5,80.9,79.28
284,2021-01-12 19:00:00,-1316.1,2962.0,1421.4,5526.7,1499.3,39.4,0.0,9207.4,9168.1,61.0,75.9,71.44
285,2021-01-12 20:00:00,40.5,2960.9,1080.8,4135.9,623.7,43.1,0.0,8652.5,8609.4,59.5,60.8,64.03
286,2021-01-12 21:00:00,720.3,2963.0,1055.2,4507.5,1014.6,43.5,0.0,8199.8,8156.3,58.5,68.4,62.93
287,2021-01-12 22:00:00,929.7,2963.2,1082.2,3315.7,978.2,34.0,0.0,8013.7,7979.7,52.9,55.3,60.9
288,2021-01-12 23:00:00,753.2,2961.0,1036.6,3034.9,804.5,27.5,0.0,7711.0,7683.4,52.1,53.2,60.36
289,2021-01-13 00:00:00,1724.0,2964.5,965.0,3373.0,670.9,28.4,0.0,7514.7,7486.3,54.6,58.1,58.73
290,2021-01-13 01:00:00,1944.5,2965.9,1086.8,2906.1,495.1,23.5,0.0,7483.7,7460.2,53.7,53.7,57.57
291,2021-01-13 02:00:00,2755.0,2964.5,1056.6,1164.3,224.2,19.7,0.0,7447.3,7427.5,41.3,30.1,55.0
292,2021-01-13 03:00:00,2284.4,2964.2,1032.4,1657.5,183.3,18.7,0.0,7790.2,7771.6,46.3,34.8,54.87
293,2021-01-13 04:00:00,1677.8,2964.3,1180.8,2457.8,306.0,18.9,0.0,7609.9,7591.0,52.8,48.1,58.94
294,2021-01-13 05:00:00,127.8,2961.7,1299.1,4134.6,687.5,21.0,0.0,7685.7,7664.7,59.9,71.0,64.78
295,2021-01-13 06:00:00,-1304.5,2962.0,1231.1,5605.0,1394.2,21.4,0.0,8239.1,8217.7,61.2,83.2,74.4
296,2021-01-13 07:00:00,-1025.0,2962.2,1332.8,6051.6,1704.6,21.4,0.0,8956.2,8934.8,61.3,82.7,80.72
297,2021-01-13 08:00:00,-1722.1,2963.6,1514.7,6096.9,1636.9,17.7,0.0,9386.8,9369.1,62.4,81.3,83.18
298,2021-01-13 09:00:00,-2319.1,2960.6,1467.9,5927.7,1594.7,21.1,23.4,9457.1,9412.7,62.0,78.7,78.92
299,2021-01-13 10:00:00,-1700.5,2962.5,1159.7,5767.2,1494.9,25.2,47.9,9468.1,9395.0,61.1,73.9,77.65
300,2021-01-13 11:00:00,-1375.5,2961.8,1137.7,5261.0,1361.4,24.4,78.7,9508.5,9405.4,60.1,68.4,73.99
301,2021-01-13 12:00:00,-1444.0,2957.7,1079.8,5207.5,1373.5,26.8,83.9,9265.8,9155.0,59.6,69.1,72.99
302,2021-01-13 13:00:00,-711.6,2957.4,1132.4,5188.8,1084.6,33.5,50.5,9173.2,9089.2,61.3,69.8,73.33
303,2021-01-13 14:00:00,-639.3,2957.4,1179.6,5367.7,985.1,34.7,20.5,9043.8,8988.6,62.6,73.0,73.93
304,2021-01-13 15:00:00,-1083.3,2955.1,1246.3,5685.1,1270.9,22.4,1.5,9015.1,8991.2,62.2,77.2,70.9
305,2021-01-13 16:00:00,-2076.8,2954.9,1440.8,5835.2,1680.1,23.0,0.0,9117.3,9094.2,61.2,80.1,73.3
306,2021-01-13 17:00:00,-2414.3,2956.1,1886.7,5992.4,1575.1,37.0,0.0,9369.8,9332.7,63.6,84.5,72.49
307,2021-01-13 18:00:00,-1739.0,2958.3,1761.2,5668.5,1150.5,45.4,0.0,9434.9,9389.5,64.5,79.2,70.86
308,2021-01-13 19:00:00,400.7,2961.3,1340.0,4023.6,638.0,49.6,0.0,9048.9,8999.3,60.1,59.8,66.44
309,2021-01-13 20:00:00,1247.8,2961.9,1301.9,2518.5,542.0,52.8,0.0,8632.6,8579.9,52.5,44.9,62.0
310,2021-01-13 21:00:00,1546.5,2962.1,1284.1,2078.2,382.3,56.1,0.0,8212.8,8156.7,50.5,41.6,61.09
311,2021-01-13 22:00:00,1421.4,2958.9,1245.7,2050.5,347.4,57.0,0.0,8038.5,7981.5,50.4,41.7,60.04
312,2021-01-13 23:00:00,2840.8,2958.1,1378.4,1001.6,112.8,56.9,0.0,7804.1,7747.2,44.2,31.2,60.6
313,2021-01-14 00:00:00,2939.2,2951.9,1365.4,1013.4,44.0,59.6,0.0,8119.9,8060.4,44.9,30.0,57.74
314,2021-01-14 01:00:00,3031.9,2950.2,1384.8,840.0,67.1,58.4,0.0,8147.3,8088.9,43.1,28.0,57.47
315,2021-01-14 02:00:00,3409.9,2949.7,1533.3,745.4,60.1,58.6,0.0,8109.2,8050.6,43.7,28.8,52.98
316,2021-01-14 03:00:00,3160.6,2947.1,1550.5,784.7,60.5,53.8,0.0,8451.4,8397.6,44.3,28.3,52.02
317,2021-01-14 04:00:00,3352.8,2946.7,1571.1,1018.4,80.8,47.3,0.0,8159.6,8112.2,46.6,32.3,58.04
318,2021-01-14 05:00:00,2931.1,2946.5,1687.4,1181.6,107.9,51.9,0.0,8570.4,8518.6,48.9,34.1,64.09
319,2021-01-14 06:00:00,1168.6,2954.6,1862.4,2856.2,713.3,47.7,0.0,8391.8,8344.0,56.5,56.8,74.14
320,2021-01-14 07:00:00,486.4,2958.2,1849.6,3858.1,838.8,42.2,0.0,8803.3,8761.1,60.2,65.3,82.37
321,2021-01-14 08:00:00,-112.0,2961.5,2002.3,4501.5,940.3,35.3,19.7,9346.6,9291.6,62.7,70.2,85.92
322,2021-01-14 09:00:00,-193.7,2962.9,1963.3,5013.7,987.0,30.4,89.5,9474.3,9354.5,64.2,74.9,85.46
323,2021-01-14 10:00:00,492.8,2963.1,1920.3,4605.0,870.5,31.9,116.5,9711.3,9562.9,63.5,68.7,87.08
324,2021-01-14 11:00:00,542.2,2964.5,1988.4,4719.1,730.9,33.5,105.8,9838.9,9699.6,64.9,69.6,85.7
325,2021-01-14 12:00:00,482.2,2966.2,1961.1,4876.2,779.6,32.3,96.5,9780.5,9651.8,65.0,71.2,83.74
326,2021-01-14 13:00:00,1.3,2969.2,1971.5,4839.9,928.6,26.7,80.9,9690.7,9583.2,64.0,71.4,84.2
327,2021-01-14 14:00:00,-707.1,2963.0,2011.5,5498.1,1027.2,25.4,63.1,9560.3,9471.8,65.6,79.5,86.1
328,2021-01-14 15:00:00,-944.9,2961.8,2079.2,5461.7,1140.3,24.0,5.9,9446.8,9416.9,64.9,80.1,89.04
329,2021-01-14 16:00:00,-1400.3,2964.2,2444.2,5579.7,1237.7,24.6,0.0,9527.4,9502.8,65.7,84.5,96.6
330,2021-01-14 17:00:00,-672.8,2962.8,2434.0,4958.2,1106.7,25.6,0.0,9541.8,9516.2,64.6,77.7,97.03
331,2021-01-14 18:00:00,24.6,2964.0,2139.0,3887.3,930.5,31.5,0.0,9568.8,9537.3,60.9,63.3,87.03
332,2021-01-14 19:00:00,1993.2,2964.7,2069.2,2040.9,354.2,28.0,0.0,9105.6,9077.6,55.5,45.4,75.3
333,2021-01-14 20:00:00,2853.2,2963.2,2111.2,1016.9,222.2,31.7,0.0,8602.1,8570.4,49.8,36.7,68.09
334,2021-01-14 21:00:00,3410.2,2966.7,1994.7,1175.4,136.0,32.6,0.0,8716.6,8684.1,50.8,36.7,65.09
335,2021-01-14 22:00:00,3479.8,2965.3,1936.9,1201.4,83.4,31.4,0.0,9057.2,9025.8,51.0,35.0,61.98
336,2021-01-14 23:00:00,3035.1,2965.1,1886.5,1185.2,85.7,26.5,0.0,8884.3,8857.8,50.4,34.9,59.81
337,2021-01-15 00:00:00,3096.5,2966.5,1858.1,1099.9,35.3,24.6,0.0,8554.4,8529.8,49.8,34.9,55.54
338,2021-01-15 01:00:00,3211.5,2966.7,1899.7,991.7,31.9,24.9,0.0,8508.7,8483.8,49.3,34.3,54.63
339,2021-01-15 02:00:00,3288.8,2965.1,1553.9,1056.5,38.5,21.1,0.0,8571.4,8550.3,46.7,30.7,53.71
340,2021-01-15 03:00:00,3105.8,2965.2,1292.3,964.2,57.4,22.7,0.0,8599.2,8576.6,43.0,26.5,53.77
341,2021-01-15 04:00:00,2932.8,2964.9,1307.6,1238.8,88.9,17.6,0.0,8499.5,8481.9,45.6,30.2,57.76
342,2021-01-15 05:00:00,872.6,2963.6,1962.9,3443.1,339.0,12.4,0.0,8332.2,8319.8,62.1,65.0,67.4
343,2021-01-15 06:00:00,-1218.5,2964.4,2036.3,5463.9,999.0,13.7,0.0,8178.5,8164.8,65.5,91.9,87.75
344,2021-01-15 07:00:00,-2161.7,2966.0,2118.2,5803.3,1397.0,11.6,0.0,8886.8,8875.2,64.5,89.3,100.34
345,2021-01-15 08:00:00,-2372.6,2966.5,2329.7,5723.4,1554.1,10.0,3.8,9361.3,9347.5,64.1,86.2,100.93
346,2021-01-15 09:00:00,-2210.6,2966.4,2247.9,5769.7,1531.9,8.8,1.9,9503.5,9492.7,64.1,84.5,98.85
347,2021-01-15 10:00:00,-2214.8,2966.0,2334.9,5810.3,1460.7,10.4,8.6,9550.5,9531.5,64.8,85.5,95.59
348,2021-01-15 11:00:00,-2508.7,2968.2,2380.5,5886.4,1549.7,12.2,13.0,9601.4,9576.2,64.7,86.4,91.83
349,2021-01-15 12:00:00,-2153.1,2969.3,2507.6,5615.8,1564.5,12.7,13.1,9489.9,9464.1,64.3,85.9,88.9
350,2021-01-15 13:00:00,-1836.0,2969.8,2171.8,5534.4,1460.9,12.4,0.7000000000000001,9390.1,9377.0,63.5,82.2,87.72
351,2021-01-15 14:00:00,-1894.4,2974.2,2093.8,5609.7,1370.9,11.1,0.0,9161.4,9150.3,64.0,84.2,86.98
352,2021-01-15 15:00:00,-2287.9,2967.8,2162.6,5893.2,1344.6,8.8,0.0,9029.0,9020.1,65.2,89.3,89.89
353,2021-01-15 16:00:00,-3286.2,2969.7,2372.9,6024.1,1844.2,9.8,0.0,9020.3,9010.4,63.6,93.2,101.88
354,2021-01-15 17:00:00,-3334.9,2970.7,2457.6,6090.2,1862.5,8.6,0.0,9382.3,9373.7,63.9,91.2,100.41
355,2021-01-15 18:00:00,-3155.5,2971.9,2006.3,5932.9,1718.2,8.8,0.0,9509.1,9500.3,62.9,83.6,95.38
356,2021-01-15 19:00:00,-1666.5,2973.7,1872.3,5246.7,1236.7,10.9,0.0,9137.9,9127.0,62.9,78.0,82.4
357,2021-01-15 20:00:00,50.2,2976.5,1856.5,3945.9,557.3,9.1,0.0,8618.8,8609.7,62.2,67.4,72.08
358,2021-01-15 21:00:00,1102.6,2975.8,1900.1,2924.2,409.6,8.8,0.0,8196.3,8187.5,58.8,59.0,69.47
359,2021-01-15 22:00:00,2102.9,2976.6,1862.5,1588.9,202.6,8.8,0.0,8212.3,8203.5,52.1,42.1,65.87
360,2021-01-15 23:00:00,1088.6,2978.9,1770.8,2641.8,290.3,7.4,0.0,8137.3,8129.9,57.5,54.3,58.14
361,2021-01-16 00:00:00,1908.1,2978.5,1696.1,1922.5,99.6,10.7,0.0,7987.2,7976.4,54.1,45.4,55.44
362,2021-01-16 01:00:00,2411.5,2978.9,1571.1,1316.9,59.0,16.6,0.0,7898.2,7881.6,48.9,36.8,55.01
363,2021-01-16 02:00:00,3050.1,2978.9,1656.6,821.6,21.2,17.2,0.0,7890.8,7873.6,45.4,31.6,52.51
364,2021-01-16 03:00:00,3122.3,2978.8,1633.8,777.6,14.9,20.3,0.0,8132.9,8112.7,44.8,29.9,51.01
365,2021-01-16 04:00:00,3077.4,2978.1,1659.0,850.8,25.5,14.7,0.0,8221.0,8206.3,45.7,30.7,51.71
366,2021-01-16 05:00:00,2511.9,2977.6,1680.2,1048.3,36.6,13.6,0.0,8188.7,8175.1,47.6,33.5,53.06
367,2021-01-16 06:00:00,2219.4,2978.1,1668.6,1265.0,57.7,8.3,0.0,7857.2,7848.9,49.2,37.4,55.17
368,2021-01-16 07:00:00,952.4,2977.0,1658.6,2876.9,286.3,7.3,0.0,7736.0,7728.7,58.2,58.7,60.19
369,2021-01-16 08:00:00,-219.8,2965.8,1655.4,4965.1,407.1,4.0,0.0,8021.5,8017.4,66.3,82.6,62.4
370,2021-01-16 09:00:00,-429.8,2962.5,1951.1,5199.5,416.0,4.0,16.3,8331.8,8311.5,68.0,86.1,63.39
371,2021-01-16 10:00:00,-136.2,2963.2,1759.4,4611.7,403.6,2.8,27.2,8338.1,8308.1,65.5,76.8,61.8
372,2021-01-16 11:00:00,48.4,2982.9,1825.6,4356.7,336.1,2.7,29.4,8308.5,8276.4,65.2,74.8,61.05
373,2021-01-16 12:00:00,1263.0,2987.5,1705.4,2895.5,270.7,4.3,11.2,8351.7,8336.2,58.6,55.3,58.47
374,2021-01-16 13:00:00,2728.0,2985.3,1706.4,1274.3,86.8,6.3,3.0,8315.8,8306.5,49.3,36.0,55.87
375,2021-01-16 14:00:00,2254.2,2984.5,1715.6,2519.8,181.4,7.8,0.0,8340.3,8332.5,57.3,50.9,55.91
376,2021-01-16 15:00:00,1130.0,2984.4,1752.4,3595.5,399.7,12.1,0.0,8227.2,8215.1,61.3,65.2,58.66
377,2021-01-16 16:00:00,-1215.0,2982.1,1836.4,5422.9,1289.0,18.9,0.0,8312.9,8294.0,63.0,87.6,63.64
378,2021-01-16 17:00:00,-1202.1,2984.4,1805.7,5641.7,1276.5,25.4,0.0,8770.0,8744.6,63.7,85.2,64.59
379,2021-01-16 18:00:00,-995.1,2983.7,1801.2,5045.3,957.2,27.8,0.0,8945.1,8917.3,63.6,76.9,62.46
380,2021-01-16 19:00:00,570.0,2983.8,1740.0,4331.5,707.4,30.7,0.0,8574.5,8543.8,62.3,71.2,58.26
381,2021-01-16 20:00:00,1314.2,2983.7,1702.8,3364.9,467.3,45.5,0.0,8122.7,8077.2,59.7,62.9,54.87
382,2021-01-16 21:00:00,1901.6,2984.5,1571.5,3287.5,325.8,41.6,0.0,7772.1,7730.5,59.7,63.1,54.55
383,2021-01-16 22:00:00,2230.0,2485.8,1597.9,3022.5,159.0,40.5,0.0,7807.3,7766.8,63.8,59.7,53.42
384,2021-01-16 23:00:00,2597.3,992.3,1520.3,1583.5,14.8,38.4,0.0,7780.4,7741.9,75.7,40.4,53.17
385,2021-01-17 00:00:00,2846.2,959.6,1377.0,1168.6,15.0,32.3,0.0,7741.9,7709.7,72.6,33.3,52.05
386,2021-01-17 01:00:00,3088.8,901.1,1376.2,1045.0,10.9,25.9,0.0,8142.1,8116.1,72.8,30.1,50.28
387,2021-01-17 02:00:00,3596.9,412.3,1528.7,1028.3,6.6,26.9,0.0,8238.1,8211.2,86.0,31.4,49.28
388,2021-01-17 03:00:00,3760.5,24.1,1528.2,887.5,7.7,28.7,0.0,8138.0,8109.3,98.7,30.0,51.53
389,2021-01-17 04:00:00,3734.0,0.0,1525.8,878.3,12.3,31.9,0.0,7854.6,7822.6,,31.0,50.25
390,2021-01-17 05:00:00,3411.9,1979.7,1595.5,810.4,72.2,27.1,0.0,7792.7,7765.6,54.2,31.2,51.8
391,2021-01-17 06:00:00,3600.8,1979.9,1632.5,756.8,43.1,26.2,0.0,7480.2,7454.0,54.4,32.3,52.04
392,2021-01-17 07:00:00,3409.7,1978.4,1577.5,895.6,75.1,25.0,0.0,7634.5,7609.5,54.9,32.7,53.27
393,2021-01-17 08:00:00,2955.4,1977.4,1523.0,1384.7,93.6,22.3,0.0,7659.2,7636.9,58.6,38.3,59.55
394,2021-01-17 09:00:00,2011.7,1976.4,1515.1,2729.6,131.3,20.6,0.0,7667.9,7647.3,66.9,55.6,60.41
395,2021-01-17 10:00:00,1742.3,1976.8,1502.6,2886.8,291.4,17.9,0.0,7649.6,7631.7,66.0,57.6,61.26
396,2021-01-17 11:00:00,1920.5,1976.9,1593.1,2876.9,326.9,18.4,0.4,7821.7,7802.9,66.1,57.4,60.56
397,2021-01-17 12:00:00,3305.8,1978.0,1625.5,1549.4,77.7,21.6,1.5,8007.5,7984.4,60.9,39.9,57.52
