,xAxisValues (Unix timestamp),Cross border electricity trading (MW),Nuclear (MW),Hydro Run-of-River (MW),Hydro water reservoir (MW),Hydro pumped storage (MW),Wind onshore (MW),Solar (MW),Load (MW),Residual load (MW),Renewable share of generation (%),Renewable share of load (%),Day Ahead Auction (CH) (EUR/MWh)
3972,2022-06-15 11:00:00,-837.3,347.9,3095.2,2542.2,836.6,4.9,2351.9,7332.0,4975.2,87.1,109.0,214.45
3973,2022-06-15 12:00:00,-613.8,347.6,3177.2,2563.7,859.8,5.9,2349.5,7333.0,4977.6,87.0,110.4,213.18
3974,2022-06-15 13:00:00,-524.7,347.4,3196.4,2651.9,649.2,6.1,2160.1,7441.8,5275.6,88.9,107.7,211.33
3975,2022-06-15 14:00:00,-568.6,347.1,3192.0,2682.9,714.3,15.1,1426.9,7304.0,5862.0,87.3,100.2,210.1
3976,2022-06-15 15:00:00,-1437.8,346.7,3122.0,3052.9,1071.1,17.5,639.3,7195.9,6539.0,82.8,94.9,219.99
3977,2022-06-15 16:00:00,-2524.1,347.0,3098.2,4109.9,1435.3,15.6,852.8,7129.0,6260.6,81.9,113.3,235.81
3978,2022-06-15 17:00:00,-4592.9,347.2,3003.1,5327.5,1862.9,14.0,354.9,7125.5,6756.6,79.7,122.1,275.0
3979,2022-06-15 18:00:00,-4749.6,347.4,2979.7,5351.3,1868.2,15.8,123.4,7010.7,6871.5,79.3,120.8,277.48
3980,2022-06-15 19:00:00,-3942.3,347.4,3107.4,4916.7,1818.0,13.5,0.9,6702.2,6687.8,78.8,119.9,246.58
3981,2022-06-15 20:00:00,-2590.5,347.2,3018.6,3834.8,1484.1,2.9,0.0,6563.3,6560.4,78.9,104.5,235.27
3982,2022-06-15 21:00:00,-386.4,347.3,2875.0,3098.4,895.5,0.9,0.0,6559.6,6558.6,82.8,91.1,219.14
3983,2022-06-15 22:00:00,379.8,347.2,2416.0,2116.9,334.7,3.9,0.0,6134.7,6130.8,86.9,74.0,232.03
3984,2022-06-15 23:00:00,312.5,347.4,2105.4,1991.1,367.2,18.3,0.0,5797.3,5779.0,85.2,71.0,219.35
3985,2022-06-16 00:00:00,679.7,347.3,1988.7,1927.3,201.2,25.2,0.0,5614.3,5589.1,87.8,70.2,208.28
3986,2022-06-16 01:00:00,726.9,347.6,1934.5,1910.7,212.8,26.1,0.0,5450.6,5424.5,87.4,71.0,207.9
3987,2022-06-16 02:00:00,1087.3,347.2,2140.8,1775.6,139.8,24.2,0.0,5267.6,5243.4,89.0,74.8,208.99
3988,2022-06-16 03:00:00,-90.0,347.2,2686.3,2289.5,445.8,31.9,0.0,5059.5,5027.6,86.3,99.0,210.39
3989,2022-06-16 04:00:00,-1266.7,346.9,3022.9,2917.4,917.5,32.0,19.0,5253.0,5202.0,82.6,114.1,236.78
3990,2022-06-16 05:00:00,-1214.5,346.7,3185.6,3581.5,1073.1,20.2,164.0,5877.0,5692.8,83.0,118.3,262.09
3991,2022-06-16 06:00:00,-1274.0,346.4,3157.0,3950.7,1055.7,12.3,546.2,6475.5,5916.9,84.5,118.4,263.11
3992,2022-06-16 07:00:00,-1033.3,346.2,3162.2,3793.6,653.8,9.6,725.3,6893.1,6158.2,88.5,111.6,261.31
3993,2022-06-16 08:00:00,-1295.8,346.2,3151.8,3638.8,794.6,7.0,1015.9,6997.0,5974.0,87.3,111.7,263.57
3994,2022-06-16 09:00:00,-1295.9,346.1,3208.5,3721.6,791.2,8.1,432.8,7183.6,6742.7,86.6,102.6,261.37
3995,2022-06-16 10:00:00,-1253.3,345.7,3069.8,3477.0,713.2,12.7,1298.8,7318.9,6007.5,88.1,107.4,258.56
3996,2022-06-16 11:00:00,-1110.2,345.6,3159.6,3221.3,747.1,17.2,2571.2,7063.3,4474.9,89.1,127.0,256.52
3997,2022-06-16 12:00:00,-842.1,345.8,3097.0,2907.7,722.7,14.8,2391.1,7042.8,4636.9,88.7,119.4,261.98
3998,2022-06-16 13:00:00,-892.7,345.6,3070.5,3118.1,698.4,12.7,2207.4,6890.8,4670.7,89.0,122.0,262.42
3999,2022-06-16 14:00:00,-991.6,345.1,2812.8,3033.5,725.4,13.1,1700.4,6817.5,5104.0,87.6,110.9,262.75
4000,2022-06-16 15:00:00,-1670.2,344.9,3014.6,3608.0,1059.9,13.6,1477.5,6819.0,5328.0,85.2,119.0,263.53
4001,2022-06-16 16:00:00,-1738.5,344.7,3136.0,3714.5,1149.2,15.7,1055.5,6805.2,5734.0,84.1,116.4,263.56
4002,2022-06-16 17:00:00,-2019.1,345.1,3275.7,4156.2,1197.8,13.7,507.5,6889.9,6368.8,83.8,115.4,247.27
4003,2022-06-16 18:00:00,-3258.7,345.4,3359.5,4963.1,1763.6,13.1,121.5,6779.6,6645.0,80.0,124.7,252.84
4004,2022-06-16 19:00:00,-3161.8,345.9,3191.7,4523.6,1781.5,10.5,0.9,6629.6,6618.2,78.4,116.5,252.86
4005,2022-06-16 20:00:00,-2404.3,346.0,3103.6,3983.1,1586.5,9.3,0.0,6485.9,6476.7,78.6,109.4,259.37
4006,2022-06-16 21:00:00,-1012.1,346.1,3077.8,3461.2,945.5,5.9,0.0,6450.3,6444.4,83.5,101.5,258.97
4007,2022-06-16 22:00:00,233.1,346.1,2853.0,2542.8,412.9,4.5,0.0,6100.3,6095.9,87.7,88.5,303.32
4008,2022-06-16 23:00:00,1009.1,346.4,2942.9,1517.9,155.8,7.6,0.0,5778.9,5771.3,89.9,77.3,302.35
4009,2022-06-17 00:00:00,2061.1,346.4,2302.5,1156.0,123.0,10.4,0.0,5654.2,5643.8,88.1,61.4,275.83
4010,2022-06-17 01:00:00,3098.4,346.3,2257.9,1069.2,61.9,9.3,0.0,5853.8,5844.5,89.1,57.0,268.44
4011,2022-06-17 02:00:00,3070.3,346.3,2123.0,961.0,39.7,6.0,0.0,6668.2,6662.2,88.9,46.3,266.61
4012,2022-06-17 03:00:00,1924.5,346.2,2627.9,1067.7,102.3,2.9,0.0,6534.7,6531.8,89.2,56.6,269.82
4013,2022-06-17 04:00:00,467.1,346.2,3053.3,2466.9,368.3,2.5,14.7,5659.4,5642.2,88.6,97.8,309.14
4014,2022-06-17 05:00:00,-803.6,346.0,3128.6,2702.7,1092.1,2.5,135.2,5974.2,5836.5,80.6,99.9,325.67
4015,2022-06-17 06:00:00,-556.5,346.3,3212.1,2599.2,961.8,4.1,679.4,6547.1,5863.7,83.2,99.2,319.99
4016,2022-06-17 07:00:00,874.2,346.2,3141.4,2167.8,349.9,6.1,1263.0,6971.5,5702.4,90.4,94.4,319.73
4017,2022-06-17 08:00:00,92.7,346.2,3255.5,2924.6,330.6,5.4,1792.0,7099.1,5301.7,92.2,112.4,314.36
4018,2022-06-17 09:00:00,-35.6,346.1,3214.1,2706.3,523.1,6.5,2097.3,7240.9,5137.2,90.2,110.8,317.84
4019,2022-06-17 10:00:00,-913.0,345.8,3141.6,3183.2,530.3,11.2,2237.5,7414.6,5165.8,90.7,115.6,314.59
4020,2022-06-17 11:00:00,-513.6,346.1,3133.6,3226.8,501.7,15.5,2335.0,7103.6,4753.1,91.1,122.6,316.72
